"filename", "language", "JavaScript", "PHP", "JSON", "Markdown", "XML", "CSS", "YAML", "Batch", "comment", "blank", "total"
"d:\Projects\Websites\befikr\public\extraLogos\logo-svg_5.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-svg_6.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_1.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_2.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_3.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_4.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_5.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\extraLogos\logo-transparent-svg_6.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\logos\eveready.svg", "XML", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1
"d:\Projects\Websites\befikr\public\logos\siemens.svg", "XML", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1
"d:\Projects\Websites\befikr\public\service_img\logo-svg.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\service_img\logo-svg1.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\service_img\logo-svgDefective.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\service_img\logo-svgELECTRICAL.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\service_img\logo-svgEnergy.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\Projects\Websites\befikr\public\sitemap.xml", "XML", 0, 0, 0, 0, 45, 0, 0, 0, 0, 1, 46
"d:\Projects\Websites\befikr\script\generate-sitemap.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 3, 6, 37
"d:\Projects\Websites\befikr\serviceBooking.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 38, 26, 108
"d:\Projects\Websites\befikr\src\app\about-befikr\page.js", "JavaScript", -58, 0, 0, 0, 0, 0, 0, 0, 0, -7, -65
"d:\Projects\Websites\befikr\src\app\about-us\founders\page.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49
"d:\Projects\Websites\befikr\src\app\about-us\page.js", "JavaScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 8, 70
"d:\Projects\Websites\befikr\src\app\career\SectionOne.js", "JavaScript", -21, 0, 0, 0, 0, 0, 0, 0, 0, -2, -23
"d:\Projects\Websites\befikr\src\app\career\SectionTwo.js", "JavaScript", -54, 0, 0, 0, 0, 0, 0, 0, 0, -5, -59
"d:\Projects\Websites\befikr\src\app\career\job\form.js", "JavaScript", -107, 0, 0, 0, 0, 0, 0, 0, -2, -17, -126
"d:\Projects\Websites\befikr\src\app\career\job\page.js", "JavaScript", -307, 0, 0, 0, 0, 0, 0, 0, -16, -30, -353
"d:\Projects\Websites\befikr\src\app\career\page.js", "JavaScript", -18, 0, 0, 0, 0, 0, 0, 0, 0, -8, -26
"d:\Projects\Websites\befikr\src\app\career\postJobs\page.js", "JavaScript", -91, 0, 0, 0, 0, 0, 0, 0, 0, -12, -103
"d:\Projects\Websites\befikr\src\app\careers\SectionOne.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"d:\Projects\Websites\befikr\src\app\careers\SectionTwo.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 16, 5, 62
"d:\Projects\Websites\befikr\src\app\careers\jobs\form.js", "JavaScript", 114, 0, 0, 0, 0, 0, 0, 0, 9, 23, 146
"d:\Projects\Websites\befikr\src\app\careers\jobs\jobsFormBackup.js", "JavaScript", 123, 0, 0, 0, 0, 0, 0, 0, 9, 24, 156
"d:\Projects\Websites\befikr\src\app\careers\jobs\jobsPageBackup.js", "JavaScript", 618, 0, 0, 0, 0, 0, 0, 0, 17, 33, 668
"d:\Projects\Websites\befikr\src\app\careers\jobs\page.js", "JavaScript", 629, 0, 0, 0, 0, 0, 0, 0, 17, 36, 682
"d:\Projects\Websites\befikr\src\app\careers\page.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"d:\Projects\Websites\befikr\src\app\careers\postJobs\page.js", "JavaScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 12, 103
"d:\Projects\Websites\befikr\src\app\components\CareersSection.js", "JavaScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"d:\Projects\Websites\befikr\src\app\components\Clock.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, -1, 3
"d:\Projects\Websites\befikr\src\app\components\Footer.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\Projects\Websites\befikr\src\app\components\HeroSection.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 7
"d:\Projects\Websites\befikr\src\app\components\ImpactSection.js", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"d:\Projects\Websites\befikr\src\app\components\MediaCoverage.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"d:\Projects\Websites\befikr\src\app\components\NavBar.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\Projects\Websites\befikr\src\app\components\Navbar-Sub.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 8, 77
"d:\Projects\Websites\befikr\src\app\components\PartnerCarousel.js", "JavaScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 1, -4
"d:\Projects\Websites\befikr\src\app\components\ServicePage.js", "JavaScript", 264, 0, 0, 0, 0, 0, 0, 0, 27, 32, 323
"d:\Projects\Websites\befikr\src\app\components\ServicesSectionBackUp.js", "JavaScript", -55, 0, 0, 0, 0, 0, 0, 0, 0, -7, -62
"d:\Projects\Websites\befikr\src\app\components\SimpleForm.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 2, 18, 105
"d:\Projects\Websites\befikr\src\app\components\Testimonial.js", "JavaScript", 159, 0, 0, 0, 0, 0, 0, 0, 0, 8, 167
"d:\Projects\Websites\befikr\src\app\components\UnderDevelopment.js", "JavaScript", -16, 0, 0, 0, 0, 0, 0, 0, 0, -2, -18
"d:\Projects\Websites\befikr\src\app\components\imageList.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"d:\Projects\Websites\befikr\src\app\components\pageBackup.js", "JavaScript", 228, 0, 0, 0, 0, 0, 0, 0, 26, 30, 284
"d:\Projects\Websites\befikr\src\app\globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 19
"d:\Projects\Websites\befikr\src\app\layout.js", "JavaScript", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"d:\Projects\Websites\befikr\src\app\page.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"d:\Projects\Websites\befikr\src\app\reach-us\page.js", "JavaScript", 237, 0, 0, 0, 0, 0, 0, 0, 5, 26, 268
"d:\Projects\Websites\befikr\src\app\services\electrical-safety-audit\page.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 13, 89
"d:\Projects\Websites\befikr\src\app\services\page.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\Projects\Websites\befikr\tailwind.config.mjs", "JavaScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
"d:\Projects\Websites\befikr\tests\MailTest.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 2, 10, 38
"d:\Projects\Websites\befikr\vendor\autoload.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 1, 5, 26
"d:\Projects\Websites\befikr\vendor\bin\php-parse.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 6
"d:\Projects\Websites\befikr\vendor\bin\phpunit.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 6
"d:\Projects\Websites\befikr\vendor\composer\ClassLoader.php", "PHP", 0, 286, 0, 0, 0, 0, 0, 0, 235, 59, 580
"d:\Projects\Websites\befikr\vendor\composer\InstalledVersions.php", "PHP", 0, 188, 0, 0, 0, 0, 0, 0, 140, 51, 379
"d:\Projects\Websites\befikr\vendor\composer\autoload_classmap.php", "PHP", 0, 1227, 0, 0, 0, 0, 0, 0, 1, 4, 1232
"d:\Projects\Websites\befikr\vendor\composer\autoload_files.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 1, 4, 12
"d:\Projects\Websites\befikr\vendor\composer\autoload_namespaces.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 1, 4, 10
"d:\Projects\Websites\befikr\vendor\composer\autoload_psr4.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 1, 4, 13
"d:\Projects\Websites\befikr\vendor\composer\autoload_real.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 4, 12, 51
"d:\Projects\Websites\befikr\vendor\composer\autoload_static.php", "PHP", 0, 1266, 0, 0, 0, 0, 0, 0, 1, 9, 1276
"d:\Projects\Websites\befikr\vendor\composer\installed.json", "JSON", 0, 0, 1887, 0, 0, 0, 0, 0, 0, 1, 1888
"d:\Projects\Websites\befikr\vendor\composer\installed.php", "PHP", 0, 275, 0, 0, 0, 0, 0, 0, 0, 1, 276
"d:\Projects\Websites\befikr\vendor\composer\platform_check.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 1, 5, 27
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\README.md", "Markdown", 0, 0, 0, 258, 0, 0, 0, 0, 0, 149, 407
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\composer.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 44
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\DeepCopy.php", "PHP", 0, 186, 0, 0, 0, 0, 0, 0, 87, 52, 325
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Exception\CloneException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Exception\PropertyException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 10
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\ChainableFilter.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 6, 5, 25
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineCollectionFilter.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 8, 7, 34
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineEmptyCollectionFilter.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 10, 4, 28
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Doctrine\DoctrineProxyFilter.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 9, 4, 23
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\Filter.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 10, 3, 19
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\KeepFilter.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 6, 3, 17
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\ReplaceFilter.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 14, 8, 40
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Filter\SetNullFilter.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 8, 5, 25
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\Doctrine\DoctrineProxyMatcher.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 8, 4, 23
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\Matcher.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 6, 3, 15
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyMatcher.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 18, 6, 40
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyNameMatcher.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 14, 5, 33
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Matcher\PropertyTypeMatcher.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 19, 9, 53
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\Reflection\ReflectionHelper.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 23, 12, 79
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Date\DateIntervalFilter.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 12, 7, 34
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Date\DatePeriodFilter.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 10, 7, 43
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\ReplaceFilter.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 12, 5, 31
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\ShallowCopyFilter.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 6, 3, 18
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\ArrayObjectFilter.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 10, 7, 37
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\SplDoublyLinkedList.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 3, 3, 11
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\Spl\SplDoublyLinkedListFilter.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 7, 13, 52
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeFilter\TypeFilter.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 5, 3, 14
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\TypeMatcher\TypeMatcher.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 11, 5, 30
"d:\Projects\Websites\befikr\vendor\myclabs\deep-copy\src\DeepCopy\deep_copy.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 8, 4, 21
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\README.md", "Markdown", 0, 0, 0, 197, 0, 0, 0, 0, 0, 37, 234
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\composer.json", "JSON", 0, 0, 43, 0, 0, 0, 0, 0, 0, 1, 44
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 5, 3, 13
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\BuilderFactory.php", "PHP", 0, 149, 0, 0, 0, 0, 0, 0, 190, 37, 376
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\BuilderHelpers.php", "PHP", 0, 197, 0, 0, 0, 0, 0, 0, 94, 48, 339
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\ClassConst.php", "PHP", 0, 63, 0, 0, 0, 0, 0, 0, 64, 24, 151
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Class_.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 59, 21, 152
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Declaration.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 22, 9, 51
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\EnumCase.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 34, 14, 87
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Enum_.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 44, 15, 117
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\FunctionLike.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 28, 15, 74
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Function_.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 26, 11, 68
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Interface_.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 36, 13, 95
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Method.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 56, 27, 148
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Namespace_.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 18, 8, 46
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Param.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 73, 28, 172
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Property.php", "PHP", 0, 95, 0, 0, 0, 0, 0, 0, 92, 37, 224
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\TraitUse.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 26, 10, 66
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\TraitUseAdaptation.php", "PHP", 0, 83, 0, 0, 0, 0, 0, 0, 41, 22, 146
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Trait_.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 29, 11, 84
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Builder\Use_.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 19, 7, 50
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Comment.php", "PHP", 0, 92, 0, 0, 0, 0, 0, 0, 102, 16, 210
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Comment\Doc.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\ConstExprEvaluationException.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 7
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\ConstExprEvaluator.php", "PHP", 0, 140, 0, 0, 0, 0, 0, 0, 70, 25, 235
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Error.php", "PHP", 0, 75, 0, 0, 0, 0, 0, 0, 77, 22, 174
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 5, 3, 13
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler\Collecting.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 17, 8, 44
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\ErrorHandler\Throwing.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 5, 4, 18
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Internal\DiffElem.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 11, 5, 32
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Internal\Differ.php", "PHP", 0, 108, 0, 0, 0, 0, 0, 0, 51, 20, 179
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Internal\PrintableNewAnonClassNode.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 26, 8, 72
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Internal\TokenPolyfill.php", "PHP", 0, 163, 0, 0, 0, 0, 0, 0, 54, 21, 238
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Internal\TokenStream.php", "PHP", 0, 161, 0, 0, 0, 0, 0, 0, 93, 29, 283
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\JsonDecoder.php", "PHP", 0, 81, 0, 0, 0, 0, 0, 0, 8, 20, 109
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 28, 17, 117
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer\Emulative.php", "PHP", 0, 168, 0, 0, 0, 0, 0, 0, 28, 31, 227
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\AsymmetricVisibilityTokenEmulator.php", "PHP", 0, 80, 0, 0, 0, 0, 0, 0, 2, 12, 94
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\AttributeEmulator.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 4, 9, 50
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\EnumTokenEmulator.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 7, 27
"d:\Projects\Websites\befikr\vendor\nikic\php-parser\lib\PhpParser\Lexer\TokenEmulator\ExplicitOctalEmulator.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 1, 8, 46
